dt,rank,point
202267.824968,8681.0,192305.0
202267.812003,8682.0,192304.0
202267.80003399999,8683.0,192300.0
202267.788067,8684.0,192270.0
202267.77510199999,8685.0,192205.0
202267.763134,8686.0,192170.0
202267.751166,8687.0,192168.0
202267.737204,8688.0,192165.0
202267.726232,8689.0,192164.0
201945.064942,8281.0,200315.0
201945.053972,8282.0,200290.0
201945.042004,8283.0,200282.0
201945.031033,8284.0,200280.0
201945.020063,8285.0,200280.0
201945.01008900002,8286.0,200217.0
201944.998113,8287.0,200215.0
201944.98814,8288.0,200214.0
201944.977169,8289.0,200211.0
201944.966199,8290.0,200205.0
201635.24362,7894.0,208760.0
201635.231677,7895.0,208740.0
201635.220706,7896.0,208734.0
201635.20973499998,7897.0,208730.0
201635.196771,7898.0,208710.0
201635.185799,7899.0,208685.0
201635.175812,7900.0,208685.0
201635.16385799999,7901.0,208668.0
201635.153884,7902.0,208665.0
201635.142914,7903.0,208660.0
200828.132029,7573.0,217005.0
200828.120061,7574.0,216960.0
200828.108093,7575.0,216932.0
200828.097123,7576.0,216885.0
200828.086152,7577.0,216840.0
200828.076178,7578.0,216730.0
200828.065208,7579.0,216719.0
200828.053213,7580.0,216711.0
200828.043266,7581.0,216710.0
200828.03129800002,7582.0,216696.0
200482.417597,7259.0,225128.0
200482.404632,7260.0,225105.0
200482.391667,7261.0,225023.0
200482.379698,7262.0,225000.0
200482.367731,7263.0,224970.0
200482.354766,7264.0,224945.0
200482.343794,7265.0,224925.0
200482.329833,7266.0,224891.0
200482.316867,7267.0,224809.0
200482.304898,7268.0,224775.0
200337.251839,1.0,29966548.0
200337.240868,2.0,23639272.0
200337.229896,3.0,17229880.0
200337.217928,4.0,17229360.0
200337.206958,5.0,16955917.0
200337.19499000002,6.0,16142965.0
200337.185017,7.0,15912359.0
200337.174046,8.0,15234255.0
200337.162078,9.0,15006216.0
200337.152104,10.0,14461170.0
125200.920893,8423.0,225040.0
125200.907944,8424.0,225036.0
125200.896974,8425.0,225015.0
125200.886004,8426.0,225007.0
125200.87652,8427.0,224970.0
125200.865552,8428.0,224970.0
125200.85458,8429.0,224891.0
125200.844606,8430.0,224860.0
125200.833636,8431.0,224855.0
125200.82266600001,8432.0,224850.0
124872.10955,8092.0,233325.0
124872.098579,8093.0,233325.0
124872.07963,8094.0,233265.0
124872.067661,8095.0,233265.0
124872.048712,8096.0,233175.0
124872.03774100001,8097.0,233144.0
124872.019279,8098.0,233109.0
124872.006313,8099.0,233070.0
124871.988362,8100.0,233068.0
124871.97739300001,8101.0,233060.0
124515.458196,7798.0,241179.0
124515.44724600001,7799.0,241165.0
124515.432255,7800.0,241120.0
124515.42231400001,7801.0,241111.0
124515.407354,7802.0,241110.0
124515.396383,7803.0,241046.0
124515.386384,7804.0,241020.0
124515.37444200001,7805.0,241000.0
124515.363471,7806.0,240990.0
124515.350505,7807.0,240965.0
124224.068031,7509.0,250247.0
124224.05608299999,7510.0,250215.0
124224.045113,7511.0,250210.0
124224.03314500001,7512.0,250205.0
124224.022174,7513.0,250200.0
124224.01020599999,7514.0,250195.0
124224.000233,7515.0,250185.0
124223.98826400001,7516.0,250153.0
124223.978291,7517.0,250035.0
124223.96731400001,7518.0,250002.0
123239.887545,7278.0,258875.0
123239.87557799999,7279.0,258830.0
123239.865597,7280.0,258815.0
123239.85463399999,7281.0,258802.0
123239.844661,7282.0,258765.0
123239.83369000001,7283.0,258750.0
123239.82271500002,7284.0,258750.0
123239.811744,7285.0,258661.0
123239.800773,7286.0,258615.0
123239.79078,7287.0,258606.0
122852.945379,7042.0,267184.0
122852.934409,7043.0,267160.0
122852.924435,7044.0,267154.0
122852.91446199999,7045.0,267137.0
122852.903492,7046.0,267135.0
122852.89351800001,7047.0,267040.0
122852.883521,7048.0,266905.0
122852.873573,7049.0,266840.0
122852.861604,7050.0,266825.0
122852.85162999999,7051.0,266815.0
122674.674786,1.0,34840198.0
122674.66381400001,2.0,27534322.0
122674.653842,3.0,21250436.0
122674.643869,4.0,21045395.0
122674.633895,5.0,19256355.0
122674.622925,6.0,17532090.0
122674.611954,7.0,17320674.0
122674.600983,8.0,17189834.0
122674.590011,9.0,16633215.0
122674.57904200001,10.0,16319261.0
96438.814115,7331.0,267197.0
96438.803145,7332.0,267184.0
96438.792174,7333.0,267160.0
96438.78120299999,7334.0,267157.0
96438.770233,7335.0,267135.0
96438.759262,7336.0,267120.0
96438.748292,7337.0,267050.0
96438.736324,7338.0,266982.0
96438.725352,7339.0,266981.0
96438.714382,7340.0,266956.0
96135.516557,7068.0,276556.0
96135.505585,7069.0,276510.0
96135.494615,7070.0,276500.0
96135.483644,7071.0,276484.0
96135.472673,7072.0,276420.0
96135.461702,7073.0,276365.0
96135.450732,7074.0,276355.0
96135.439762,7075.0,276335.0
96135.428791,7076.0,276334.0
96135.41782,7077.0,276333.0
95737.412922,6818.0,285295.0
95737.402938,6819.0,285259.0
95737.391979,6820.0,285255.0
95737.381009,6821.0,285227.0
95737.371035,6822.0,285210.0
95737.359067,6823.0,285170.0
95737.347099,6824.0,285084.0
95737.334134,6825.0,284940.0
95737.322165,6826.0,284909.0
95737.308679,6827.0,284835.0
95263.327993,6587.0,293962.0
95263.316026,6588.0,293959.0
95263.306051,6589.0,293885.0
95263.29408400001,6590.0,293835.0
95263.282116,6591.0,293835.0
95263.271145,6592.0,293810.0
95263.260174,6593.0,293804.0
95263.24721,6594.0,293800.0
95263.237236,6595.0,293740.0
95263.224249,6596.0,293640.0
94595.153993,6351.0,302810.0
94595.142024,6352.0,302770.0
94595.131053,6353.0,302666.0
94595.120083,6354.0,302631.0
94595.109112,6355.0,302625.0
94595.072212,6356.0,302615.0
94595.061517,6357.0,302587.0
94595.024616,6358.0,302580.0
94595.013644,6359.0,302565.0
94594.976744,6360.0,302549.0
94255.568757,6174.0,310535.0
94255.52287999999,6175.0,310450.0
94255.511909,6176.0,310435.0
94255.47500800001,6177.0,310430.0
94255.464037,6178.0,310395.0
94255.427136,6179.0,310375.0
94255.416165,6180.0,310335.0
94255.369291,6181.0,310324.0
94255.357323,6182.0,310320.0
94255.32095,6183.0,310237.0
94048.707175,1.0,37018043.0
94048.670274,2.0,28158997.0
94048.658123,3.0,23200310.0
94048.620224,4.0,22222221.0
94048.608256,5.0,19700010.0
94048.569359,6.0,17542425.0
94048.558388,7.0,17498409.0
94048.51949400001,8.0,17463247.0
94048.507526,9.0,16656060.0
94048.461648,10.0,16381456.0
59331.607939,6580.0,310565.0
59331.564055999996,6581.0,310471.0
59331.550093,6582.0,310455.0
59331.509202999994,6583.0,310435.0
59331.497234,6584.0,310395.0
59331.459911,6585.0,310375.0
59331.44794299999,6586.0,310335.0
59331.411041,6587.0,310324.0
59331.398077,6588.0,310320.0
59331.36075,6589.0,310315.0
59020.63056799999,6390.0,319607.0
59020.59366599999,6391.0,319544.0
59020.582347,6392.0,319499.0
59020.542452999995,6393.0,319499.0
59020.530486,6394.0,319395.0
59020.491589,6395.0,319265.0
59020.480621,6396.0,319158.0
59020.442722,6397.0,319145.0
59020.431751,6398.0,319140.0
59020.389124,6399.0,319136.0
58656.337862,6219.0,328075.0
58656.299963,6220.0,327960.0
58656.28799400001,6221.0,327855.0
58656.245109,6222.0,327835.0
58656.232145,6223.0,327765.0
58656.192252,6224.0,327759.0
58656.180284,6225.0,327758.0
58656.143380999994,6226.0,327610.0
58656.131401,6227.0,327552.0
58656.094170000004,6228.0,327542.0
45930.354295,6367.0,328075.0
45930.315219,6368.0,327960.0
45930.304232,6369.0,327855.0
45930.266349,6370.0,327835.0
45930.255379,6371.0,327765.0
45930.21797200001,6372.0,327759.0
45930.207002,6373.0,327610.0
45930.1701,6374.0,327580.0
45930.15913,6375.0,327507.0
45930.122228,6376.0,327450.0
45577.928708,6201.0,335935.0
45577.89179900001,6202.0,335885.0
45577.879839,6203.0,335880.0
45577.842918,6204.0,335830.0
45577.83196600001,6205.0,335805.0
45577.792073000004,6206.0,335745.0
45577.780105,6207.0,335715.0
45577.741209,6208.0,335681.0
45577.727246,6209.0,335623.0
45577.688351,6210.0,335565.0
45239.172684,6015.0,345140.0
45239.134785,6016.0,345105.0
45239.122817,6017.0,345095.0
45239.083916,6018.0,345070.0
45239.069953,6019.0,345060.0
45239.033051,6020.0,345053.0
45239.020087,6021.0,344972.0
45238.982587,6022.0,344960.0
45238.971617,6023.0,344935.0
45238.934702,6024.0,344919.0
44941.792915,5833.0,354038.0
44941.756014,5834.0,353890.0
44941.744047,5835.0,353842.0
44941.707145,5836.0,353705.0
44941.69577,5837.0,353625.0
44941.658869,5838.0,353589.0
44941.647898,5839.0,353545.0
44941.609001,5840.0,353455.0
44941.597774,5841.0,353346.0
44941.560872,5842.0,353300.0
44609.02707300001,5663.0,363495.0
44608.991169,5664.0,363489.0
44608.9792,5665.0,363422.0
44608.941303,5666.0,363390.0
44608.92933,5667.0,363315.0
44608.89143500001,5668.0,363305.0
44608.880465,5669.0,363295.0
44608.842566,5670.0,363289.0
44608.830599,5671.0,363210.0
44608.793697,5672.0,363203.0
44118.401109,5494.0,372243.0
44118.362215,5495.0,372233.0
44118.350247,5496.0,372175.0
44118.339275,5497.0,372113.0
44118.327307,5498.0,372105.0
44118.31534,5499.0,372091.0
44118.30437,5500.0,372050.0
44118.292401,5501.0,371918.0
44118.281431,5502.0,371863.0
44118.269462000004,5503.0,371810.0
43728.378074,5353.0,380592.0
43728.366105,5354.0,380565.0
43728.354137,5355.0,380545.0
43728.34316600001,5356.0,380509.0
43728.332195,5357.0,380505.0
43728.320227,5358.0,380455.0
43728.310253,5359.0,380430.0
43728.29828600001,5360.0,380414.0
43728.287316,5361.0,380411.0
43728.276345,5362.0,380320.0
43398.048872,5218.0,388605.0
43398.036903,5219.0,388595.0
43398.023938,5220.0,388590.0
43398.01197,5221.0,388550.0
43397.999987,5222.0,388545.0
43397.988033999995,5223.0,388456.0
43397.975059,5224.0,388365.0
43397.963101,5225.0,388320.0
43397.951133,5226.0,388319.0
43397.938168,5227.0,388260.0
43205.280613,1.0,39728329.0
43205.268646,2.0,28877416.0
43205.25568,3.0,25285265.0
43205.243712,4.0,22222221.0
43205.229749,5.0,19702845.0
43205.214788,6.0,17542425.0
43205.200826,7.0,17520715.0
43205.185867,8.0,17500000.0
43205.173889,9.0,16656060.0
43205.158938,10.0,16411110.0
23383.084334,5428.0,388595.0
23383.068377,5429.0,388590.0
23383.055411,5430.0,388565.0
23383.040452,5431.0,388550.0
23383.02748600001,5432.0,388545.0
23383.012526,5433.0,388482.0
23383.000559,5434.0,388365.0
23382.972633,5435.0,388349.0
23382.960665,5436.0,388325.0
23382.921769,5437.0,388320.0
23061.68888300001,5293.0,397710.0
23061.650985,5294.0,397709.0
23061.639017,5295.0,397680.0
23061.601117,5296.0,397675.0
23061.589131,5297.0,397665.0
23061.577182,5298.0,397585.0
23061.564217,5299.0,397549.0
23061.553245,5300.0,397530.0
23061.540281,5301.0,397515.0
23061.528312000002,5302.0,397430.0
22664.445765,5170.0,406810.0
22664.433797,5171.0,406770.0
22664.422827,5172.0,406757.0
22664.410859,5173.0,406700.0
22664.398891,5174.0,406695.0
22664.386923,5175.0,406685.0
22664.373958,5176.0,406630.0
22664.362986,5177.0,406544.0
22664.350022,5178.0,406483.0
22664.338053,5179.0,406460.0
22339.723483,5051.0,414735.0
22339.712513,5052.0,414721.0
22339.700545,5053.0,414720.0
22339.688577,5054.0,414698.0
22339.676609,5055.0,414660.0
22339.665638,5056.0,414567.0
22339.652668,5057.0,414420.0
22339.640705,5058.0,414390.0
22339.628738,5059.0,414364.0
22339.61677,5060.0,414219.0
22129.754383,1.0,40999796.0
22129.742414,2.0,28888888.0
22129.730447,3.0,26665095.0
22129.718478,4.0,22222221.0
22129.707508,5.0,19725045.0
22129.694541999997,6.0,17575260.0
22129.682574,7.0,17520715.0
22129.670606,8.0,17500000.0
22129.655645,9.0,16656060.0
22129.642681,10.0,16411110.0
4366.255632,5339.0,414721.0
4366.24167,5340.0,414700.0
4366.230699000002,5341.0,414698.0
4366.219728,5342.0,414698.0
4366.209755,5343.0,414660.0
4366.198784,5344.0,414653.0
4366.187813000001,5345.0,414597.0
4366.17784,5346.0,414530.0
4366.166862,5347.0,414505.0
4366.156896,5348.0,414495.0
4050.805492,5222.0,422990.0
4050.7945219999997,5223.0,422820.0
4050.783522,5224.0,422755.0
4050.772581,5225.0,422745.0
4050.762606,5226.0,422700.0
4050.7506409999996,5227.0,422685.0
4050.739669,5228.0,422655.0
4050.7286990000002,5229.0,422560.0
4050.717729,5230.0,422532.0
4050.706757,5231.0,422436.0
3719.394192,5097.0,432146.0
3719.38322,5098.0,432102.0
3719.372251,5099.0,431828.0
3719.362276,5100.0,431636.0
3719.351304,5101.0,431625.0
3719.341333,5102.0,431605.0
3719.330328,5103.0,431520.0
3719.320389,5104.0,431490.0
3719.310385,5105.0,431165.0
3719.299445,5106.0,431040.0
3351.169805,4962.0,440730.0
3351.157842,4963.0,440685.0
3351.147868,4964.0,440680.0
3351.137895,4965.0,440520.0
3351.126904,4966.0,440460.0
3351.115953,4967.0,440350.0
3351.104983,4968.0,440320.0
3351.09501,4969.0,440312.0
3351.084039,4970.0,440239.0
3351.073069,4971.0,440151.0
2614.615544,4849.0,449174.0
2614.602578,4850.0,449040.0
2614.59061,4851.0,448945.0
2614.577645,4852.0,448922.0
2614.565677,4853.0,448920.0
2614.552712,4854.0,448914.0
2614.540743,4855.0,448912.0
2614.527779,4856.0,448885.0
2614.515805,4857.0,448835.0
2614.502845,4858.0,448690.0
1812.520198,4715.0,458140.0
1812.5066239999999,4716.0,458125.0
1812.4947,4717.0,458035.0
1812.477747,4718.0,458013.0
1812.464758,4719.0,458010.0
1812.452814,4720.0,457590.0
1812.439848,4721.0,457560.0
1812.4278800000002,4722.0,457524.0
1812.414915,4723.0,457369.0
1812.4019489999998,4724.0,457350.0
1625.701083,1.0,41000000.0
1625.688117,2.0,28888888.0
1625.676149,3.0,26666666.0
1625.663184,4.0,22222221.0
1625.651217,5.0,20023100.0
1625.639248,6.0,17607204.0
1625.6272800000006,7.0,17520715.0
1625.6143140000001,8.0,17500000.0
1625.602347,9.0,16656060.0
1625.5893820000001,10.0,16411110.0
