dt,rank,point
520811.67524099996,14844.0,28720.0
520811.665267,14845.0,28718.0
520811.65429700003,14846.0,28717.0
520811.644322,14847.0,28705.0
520510.91859099997,14005.0,31903.0
520510.907621,14006.0,31900.0
520510.89864399994,14007.0,31890.0
520510.888671,14008.0,31890.0
520510.8786979999,14009.0,31890.0
520510.868725,14010.0,31886.0
520510.85973500006,14011.0,31884.0
520510.849776,14012.0,31880.0
520510.840799,14013.0,31877.0
520510.830826,14014.0,31875.0
520142.508121,13135.0,34929.0
520142.496163,13136.0,34926.0
520142.485192,13137.0,34923.0
520142.47222700005,13138.0,34921.0
520142.46125600004,13139.0,34920.0
520142.4499,13140.0,34917.0
520142.43893,13141.0,34914.0
520142.427959,13142.0,34908.0
520142.4169890001,13143.0,34905.0
520142.405021,13144.0,34905.0
519887.30373900005,1.0,10424494.0
519887.292767,2.0,4381289.0
519887.28279399994,3.0,3970273.0
519887.27182299993,4.0,3702000.0
519887.2628479999,5.0,2508429.0
519887.25287299993,6.0,2501904.0
519887.242901,7.0,2336467.0
519887.23193,8.0,2313722.0
519887.221957,9.0,2287634.0
519887.20998900005,10.0,1991295.0
454720.08166400006,15756.0,34938.0
454720.068699,15757.0,34928.0
454720.058725,15758.0,34926.0
454720.047755,15759.0,34921.0
454720.03778199997,15760.0,34920.0
454720.026811,15761.0,34920.0
454720.016837,15762.0,34915.0
454720.005868,15763.0,34912.0
454719.99589399993,15764.0,34906.0
454719.984923,15765.0,34904.0
454399.81235600007,14809.0,38188.0
454399.80138500006,14810.0,38185.0
454399.791413,14811.0,38184.0
454399.781439,14812.0,38182.0
454399.771466,14813.0,38175.0
454399.761492,14814.0,38167.0
454399.750521,14815.0,38167.0
454399.740548,14816.0,38150.0
454399.730575,14817.0,38148.0
454399.7206020001,14818.0,38145.0
454051.97446999996,14015.0,41324.0
454051.963499,14016.0,41315.0
454051.95352200005,14017.0,41314.0
454051.942551,14018.0,41311.0
454051.93257799995,14019.0,41310.0
454051.922604,14020.0,41306.0
454051.91263000004,14021.0,41303.0
454051.902658,14022.0,41300.0
454051.892684,14023.0,41300.0
454051.882711,14024.0,41294.0
453758.34577799996,1.0,12829283.0
453758.334808,2.0,5604464.0
453758.32583100005,3.0,5040853.0
453758.315859,4.0,4481175.0
453758.305886,5.0,3008732.0
453758.295911,6.0,2844374.0
453758.285939,7.0,2771025.0
453758.275966,8.0,2672160.0
453758.265992,9.0,2642631.0
453758.256019,10.0,2597337.0
438443.262884,14518.0,41326.0
438443.251913,14519.0,41324.0
438443.24194,14520.0,41314.0
438443.231967,14521.0,41311.0
438443.22198800003,14522.0,41310.0
438443.212021,14523.0,41306.0
438443.202047,14524.0,41303.0
438443.192073,14525.0,41300.0
438443.181738,14526.0,41294.0
438443.171764,14527.0,41291.0
438066.772732,13773.0,44714.0
438066.76176,13774.0,44714.0
438066.751787,13775.0,44711.0
438066.741813,13776.0,44707.0
438066.731836,13777.0,44700.0
438066.721863,13778.0,44687.0
438066.71189,13779.0,44686.0
438066.701916,13780.0,44685.0
438066.691943,13781.0,44685.0
