dt,rank,point
632474.2426560001,15045.0,23274.0
632474.232684,15046.0,23274.0
631992.727102,14195.0,26575.0
631992.716107,14196.0,26566.0
631992.704166,14197.0,26566.0
631992.6912,14198.0,26565.0
631992.678235,14199.0,26565.0
631992.667264,14200.0,26558.0
631992.656293,14201.0,26554.0
631992.643328,14202.0,26552.0
631992.633354,14203.0,26550.0
631992.62237,14204.0,26546.0
630814.001858,9903.0,44201.0
630813.9888930001,9904.0,44198.0
630813.976925,9905.0,44195.0
630813.962951,9906.0,44190.0
630813.948992,9907.0,44173.0
630813.935038,9908.0,44167.0
630813.922073,9909.0,44164.0
630813.910105,9910.0,44160.0
630813.89714,9911.0,44145.0
630813.885172,9912.0,44144.0
630515.9870140001,9310.0,47489.0
630515.974054,9311.0,47484.0
630515.959093,9312.0,47480.0
630515.948124,9313.0,47478.0
630515.935157,9314.0,47473.0
630515.923191,9315.0,47467.0
630515.910225,9316.0,47463.0
630515.898256,9317.0,47461.0
630515.886289,9318.0,47456.0
630515.87432,9319.0,47450.0
630202.240472,8833.0,50694.0
630202.2304989999,8834.0,50691.0
630202.220525,8835.0,50676.0
630202.211549,8836.0,50672.0
630202.202573,8837.0,50668.0
630202.1926,8838.0,50665.0
630202.1836239999,8839.0,50653.0
630202.173651,8840.0,50651.0
630202.163676,8841.0,50637.0
630202.1547,8842.0,50630.0
630065.684423,1.0,4744230.0
630065.673447,2.0,4730839.0
630065.6634729999,3.0,4450209.0
630065.653499,4.0,4255323.0
630065.6435270001,5.0,3679268.0
630065.634551,6.0,3648212.0
630065.621586,7.0,2755081.0
630065.6076229999,8.0,2473663.0
630065.597649,9.0,2436967.0
630065.584685,10.0,2364128.0
608051.1743729999,9920.0,50694.0
608051.14844,9921.0,50691.0
608051.131488,9922.0,50676.0
608051.117523,9923.0,50672.0
608051.097579,9924.0,50668.0
608051.082618,9925.0,50661.0
608051.06267,9926.0,50655.0
608051.045717,9927.0,50653.0
608051.025767,9928.0,50650.0
608051.0118069999,9929.0,50641.0
607667.606529,9424.0,53986.0
607667.591544,9425.0,53985.0
607667.576608,9426.0,53985.0
607667.565637,9427.0,53969.0
607667.553654,9428.0,53968.0
607667.5417010001,9429.0,53956.0
607667.530731,9430.0,53955.0
607667.517764,9431.0,53955.0
607667.505796,9432.0,53949.0
607667.493829,9433.0,53932.0
607355.8837939999,8937.0,57589.0
607355.868833,8938.0,57580.0
607355.857862,8939.0,57575.0
607355.841905,8940.0,57573.0
607355.827939,8941.0,57568.0
607355.816971,8942.0,57565.0
607355.8010140001,8943.0,57547.0
607355.789047,8944.0,57530.0
607355.777079,8945.0,57523.0
607355.762119,8946.0,57520.0
607051.656346,8518.0,61212.0
607051.642375,8519.0,61203.0
607051.628421,8520.0,61189.0
607051.616436,8521.0,61188.0
607051.603488,8522.0,61168.0
607051.590521,8523.0,61151.0
607051.5765590001,8524.0,61126.0
607051.562595,8525.0,61125.0
607051.5506279999,8526.0,61117.0
607051.538646,8527.0,61115.0
606855.014092,1.0,5413275.0
606855.001128,2.0,5389399.0
606854.989159,3.0,5365564.0
606854.97719,4.0,4515333.0
606854.9652229999,5.0,4346603.0
606854.95525,6.0,4206653.0
606854.942276,7.0,3185632.0
606854.930306,8.0,3136546.0
606854.9183479999,9.0,3078894.0
606854.9063800001,10.0,2495548.0
459152.456134,13122.0,61204.0
459152.442172,13123.0,61195.0
459152.43018500006,13124.0,61183.0
459152.417238,13125.0,61182.0
459152.40527,13126.0,61168.0
459152.391308,13127.0,61159.0
459152.378233,13128.0,61130.0
459152.365376,13129.0,61129.0
459152.352412,13130.0,61105.0
459152.340444,13131.0,61067.0
458779.892806,12724.0,64295.0
458779.87884300004,12725.0,64280.0
458779.863882,12726.0,64275.0
458779.85291300004,12727.0,64262.0
458779.839904,12728.0,64258.0
458779.828933,12729.0,64255.0
458779.815968,12730.0,64250.0
458779.804,12731.0,64230.0
458779.791015,12732.0,64219.0
458779.77805,12733.0,64204.0
458471.108573,12269.0,67722.0
458471.09660600004,12270.0,67720.0
458471.082643,12271.0,67711.0
458471.067683,12272.0,67708.0
458471.054717,12273.0,67708.0
458471.04075299995,12274.0,67700.0
458471.029799,12275.0,67697.0
458471.015816,12276.0,67695.0
458471.002857,12277.0,67682.0
458470.98791,12278.0,67659.0
458161.123036,11844.0,71109.0
458161.109072,11845.0,71106.0
458161.098103,11846.0,71105.0
458161.08413900004,11847.0,71101.0
458161.072172,11848.0,71083.0
458161.05820900004,11849.0,71074.0
458161.0462390001,11850.0,71054.0
458161.033276,11851.0,71040.0
458161.02031000005,11852.0,71013.0
458161.00634799997,11853.0,71005.0
457514.245017,9799.0,89205.0
457514.234045,9800.0,89181.0
457514.223075,9801.0,89180.0
457514.21310200007,9802.0,89179.0
457514.20213100006,9803.0,89171.0
457514.19116099994,9804.0,89164.0
457514.181187,9805.0,89126.0
457514.169219,9806.0,89126.0
457514.158246,9807.0,89114.0
457514.14827600005,9808.0,89098.0
457239.36435,9502.0,92587.0
457239.35238100006,9503.0,92570.0
457239.341665,9504.0,92563.0
457239.33169099997,9505.0,92557.0
457239.321699,9506.0,92546.0
457239.31174399995,9507.0,92535.0
457239.30177,9508.0,92528.0
457239.290801,9509.0,92519.0
457239.280826,9510.0,92503.0
457239.269856,9511.0,92500.0
456897.674825,9262.0,95856.0
456897.66485,9263.0,95842.0
456897.65388,9264.0,95835.0
456897.64291000005,9265.0,95826.0
456897.631939,9266.0,95786.0
456897.62096800003,9267.0,95781.0
456897.609997,9268.0,95773.0
456897.600025,9269.0,95762.0
456897.590051,9270.0,95760.0
456897.57908100006,9271.0,95736.0
455906.327015,7580.0,113228.0
455906.31305200007,7581.0,113224.0
455906.297566,7582.0,113205.0
455906.283603,7583.0,113186.0
455906.267646,7584.0,113174.0
455906.25069099996,7585.0,113170.0
455906.233737,7586.0,113164.0
455906.217769,7587.0,113160.0
455906.201813,7588.0,113160.0
455906.185854,7589.0,113158.0
455530.183194,7311.0,116531.0
455530.16924899997,7312.0,116526.0
455530.155287,7313.0,116523.0
455530.142321,7314.0,116515.0
455530.130353,7315.0,116474.0
455530.11737600004,7316.0,116442.0
455530.103425,7317.0,116417.0
455530.090459,7318.0,116392.0
455530.076471,7319.0,116382.0
455530.06353000004,7320.0,116358.0
455134.601674,7084.0,119464.0
455134.58870799997,7085.0,119442.0
455134.574746,7086.0,119441.0
455134.557791,7087.0,119385.0
455134.544803,7088.0,119384.0
455134.532277,7089.0,119378.0
455134.516357,7090.0,119376.0
455134.5004,7091.0,119363.0
455134.48485,7092.0,119349.0
455134.47188500006,7093.0,119326.0
454975.694959,1.0,13001138.0
454975.68198500003,2.0,9107655.0
454975.669029,3.0,8760211.0
454975.653072,4.0,7477035.0
454975.637945,5.0,6912900.0
454975.621988,6.0,6422871.0
454975.605033,7.0,5886134.0
454975.588078,8.0,5697241.0
454975.573119,9.0,5564615.0
454975.56015200005,10.0,5417570.0
200310.638997,11138.0,119389.0
200310.62703099998,11139.0,119388.0
200310.617057,11140.0,119386.0
200310.606452,11141.0,119385.0
200310.596478,11142.0,119384.0
200310.586504,11143.0,119368.0
200310.575534,11144.0,119363.0
200310.565561,11145.0,119310.0
200310.554591,11146.0,119306.0
200310.541625,11147.0,119289.0
199917.009226,10844.0,122460.0
199916.996247,10845.0,122439.0
199916.985289,10846.0,122432.0
199916.975316,10847.0,122401.0
199916.964345,10848.0,122399.0
199916.953375,10849.0,122393.0
199916.943401,10850.0,122389.0
199916.934425,10851.0,122382.0
199916.923455,10852.0,122371.0
199916.913973,10853.0,122359.0
199383.101233,10582.0,126213.0
199383.082283,10583.0,126207.0
199383.068322,10584.0,126196.0
199383.057352,10585.0,126185.0
199383.047378,10586.0,126179.0
199383.036407,10587.0,126178.0
199383.026434,10588.0,126165.0
199383.01645999998,10589.0,126161.0
199383.006487,10590.0,126160.0
199382.995517,10591.0,126145.0
199263.650915,10321.0,129773.0
199263.64194,10322.0,129762.0
199263.63097,10323.0,129727.0
199263.620996,10324.0,129709.0
199263.611022,10325.0,129704.0
199263.601049,10326.0,129689.0
199263.590079,10327.0,129685.0
199263.580104,10328.0,129678.0
199263.569754,10329.0,129655.0
199263.558784,10330.0,129646.0
198598.937292,9181.0,147943.0
198598.927318,9182.0,147928.0
198598.916838,9183.0,147924.0
198598.906865,9184.0,147901.0
198598.896892,9185.0,147900.0
198598.886918,9186.0,147899.0
198598.876945,9187.0,147895.0
198598.866971,9188.0,147884.0
198598.856991,9189.0,147882.0
198598.847023,9190.0,147849.0
198206.990389,8966.0,151363.0
198206.98041400002,8967.0,151362.0
198206.971439,8968.0,151360.0
198206.958473,8969.0,151353.0
198206.948989,8970.0,151350.0
198206.93801800002,8971.0,151347.0
198206.927047,8972.0,151340.0
198206.916077,8973.0,151334.0
198206.906104,8974.0,151309.0
198206.89513299998,8975.0,151293.0
197889.202474,8769.0,154815.0
197889.19151099998,8770.0,154799.0
197889.178547,8771.0,154792.0
197889.167573,8772.0,154770.0
197889.156602,8773.0,154770.0
197889.144633,8774.0,154764.0
197889.131668,8775.0,154748.0
197889.120698,8776.0,154745.0
197889.110723,8777.0,154742.0
197889.099752,8778.0,154706.0
197262.218317,7761.0,173794.0
197262.206351,7762.0,173774.0
197262.191392,7763.0,173728.0
197262.180419,7764.0,173720.0
197262.168452,7765.0,173702.0
197262.15648399998,7766.0,173659.0
197262.145513,7767.0,173658.0
197262.134543,7768.0,173658.0
197262.122575,7769.0,173656.0
197262.11122,7770.0,173645.0
196846.248723,7635.0,177046.0
196846.237753,7636.0,177046.0
196846.226784,7637.0,177011.0
196846.21680999998,7638.0,177009.0
196846.205839,7639.0,177002.0
196846.194869,7640.0,176992.0
196846.184896,7641.0,176979.0
196846.17392200002,7642.0,176969.0
196846.163951,7643.0,176937.0
196846.153978,7644.0,176911.0
196525.158515,7510.0,180290.0
196525.146548,7511.0,180283.0
196525.135577,7512.0,180216.0
196525.123609,7513.0,180213.0
196525.11164,7514.0,180167.0
196525.100411,7515.0,180152.0
196525.088692,7516.0,180132.0
196525.076707,7517.0,180127.0
196525.06676,7518.0,180119.0
196525.05579100002,7519.0,180101.0
196330.523442,1.0,35587774.0
196330.512449,2.0,32047893.0
196330.485545,3.0,29274806.0
196330.474574,4.0,13426205.0
196330.449641,5.0,11136861.0
196330.43867,6.0,9963901.0
196330.412739,7.0,9448051.0
196330.402766,8.0,9167698.0
196330.377833,9.0,9010289.0
196330.364867,10.0,8900681.0
169028.40733800002,7824.0,180340.0
169028.395369,7825.0,180213.0
169028.383382,7826.0,180200.0
169028.372431,7827.0,180174.0
169028.36145899998,7828.0,180167.0
169028.350489,7829.0,180152.0
169028.339519,7830.0,180132.0
169028.328548,7831.0,180127.0
169028.317565,7832.0,180119.0
169028.306577,7833.0,180101.0
168601.406393,7675.0,184031.0
168601.393876,7676.0,183993.0
168601.381951,7677.0,183989.0
168601.371977,7678.0,183984.0
168601.359012,7679.0,183977.0
168601.346046,7680.0,183975.0
168601.333082,7681.0,183963.0
168601.32210999998,7682.0,183953.0
168601.312137,7683.0,183935.0
168601.300169,7684.0,183928.0
168227.416543,7533.0,187204.0
168227.405572,7534.0,187195.0
168227.39360399998,7535.0,187183.0
168227.382633,7536.0,187172.0
168227.37266,7537.0,187142.0
168227.36069200002,7538.0,187125.0
168227.33875,7539.0,187116.0
168227.32777899998,7540.0,187097.0
168227.316298,7541.0,187073.0
168227.305329,7542.0,187046.0
167878.856616,7413.0,190747.0
167878.845646,7414.0,190733.0
167878.835673,7415.0,190709.0
167878.824702,7416.0,190701.0
167878.814729,7417.0,190667.0
167878.802761,7418.0,190649.0
167878.79278699998,7419.0,190636.0
167878.782813,7420.0,190587.0
167878.771843,7421.0,190476.0
167878.760872,7422.0,190423.0
167505.244064,7231.0,195932.0
167505.232097,7232.0,195845.0
167505.222123,7233.0,195822.0
167505.211154,7234.0,195796.0
167505.199185,7235.0,195745.0
167505.189212,7236.0,195738.0
167505.17824100002,7237.0,195720.0
167505.167271,7238.0,195708.0
167505.155303,7239.0,195667.0
167505.144331,7240.0,195646.0
167306.92735399998,1.0,36424789.0
167306.915384,2.0,32879898.0
167306.904415,3.0,29905221.0
167306.89241600002,4.0,14474290.0
167306.882443,5.0,12019048.0
167306.87146700002,6.0,10889337.0
167306.858479,7.0,9591813.0
167306.84753,8.0,9497161.0
167306.835567,9.0,9372079.0
167306.821605,10.0,8911421.0
34754.769498,8862.0,195813.0
34754.751038,8863.0,195784.0
34754.73907,8864.0,195779.0
34754.721118,8865.0,195751.0
34754.710147000005,8866.0,195745.0
34754.694189999995,8867.0,195731.0
34754.681225,8868.0,195710.0
34754.666264,8869.0,195685.0
34754.651306,8870.0,195670.0
34754.639337,8871.0,195666.0
34457.271792,8731.0,199009.0
34457.259824,8732.0,199004.0
34457.247856,8733.0,199001.0
34457.23489,8734.0,198998.0
34457.222923,8735.0,198985.0
34457.209957,8736.0,198911.0
34457.198986,8737.0,198906.0
34457.188016,8738.0,198884.0
34457.176022,8739.0,198856.0
34457.16408,8740.0,198840.0
34098.427494,8602.0,202514.0
34098.414529,8603.0,202484.0
34098.402561,8604.0,202478.0
34098.389595,8605.0,202475.0
34098.379622,8606.0,202435.0
34098.367654,8607.0,202384.0
34098.354351,8608.0,202379.0
34098.342383999996,8609.0,202371.0
34098.330415,8610.0,202364.0
34098.317449,8611.0,202292.0
33754.377263999995,8448.0,206141.0
33754.365295999996,8449.0,206130.0
33754.353328,8450.0,206071.0
33754.342357,8451.0,206062.0
33754.331387,8452.0,206035.0
33754.319419,8453.0,206002.0
33754.309445,8454.0,205999.0
33754.297477,8455.0,205970.0
33754.286506,8456.0,205904.0
33754.275536,8457.0,205896.0
33097.099746,7773.0,224858.0
33097.088776,7774.0,224826.0
33097.077805,7775.0,224818.0
33097.065837,7776.0,224749.0
33097.055864,7777.0,224743.0
33097.043895999996,7778.0,224715.0
33097.031927,7779.0,224688.0
33097.020958,7780.0,224667.0
33097.009401,7781.0,224666.0
33096.998432,7782.0,224664.0
32731.6219,7654.0,228404.0
32731.609931,7655.0,228361.0
32731.598961,7656.0,228361.0
32731.58644,7657.0,228359.0
32731.575516000004,7658.0,228343.0
32731.564544999997,7659.0,228330.0
32731.553574,7660.0,228296.0
32731.541606,7661.0,228245.0
32731.525647,7662.0,228225.0
32731.515675,7663.0,228220.0
32385.84471,7548.0,231896.0
32385.834735000004,7549.0,231872.0
32385.823765,7550.0,231867.0
32385.812782999998,7551.0,231839.0
32385.800826,7552.0,231823.0
32385.79085400001,7553.0,231811.0
32385.778885000003,7554.0,231772.0
32385.768912,7555.0,231729.0
32385.757942,7556.0,231679.0
32385.745973,7557.0,231634.0
32181.627812,1.0,43807352.0
32181.615844,2.0,37720927.0
32181.604874,3.0,36660200.0
32181.592906,4.0,20228323.0
32181.581936,5.0,17081775.0
32181.570965,6.0,13048304.0
32181.558997000004,7.0,12570113.0
32181.547026999997,8.0,12335227.0
32181.536058,9.0,11223349.0
32181.52409,10.0,10984678.0
21691.5779,7690.0,231888.0
21691.564935,7691.0,231872.0
21691.553963,7692.0,231867.0
21691.543982,7693.0,231839.0
21691.53302,7694.0,231823.0
21691.523047,7695.0,231772.0
21691.51108,7696.0,231729.0
21691.498098,7697.0,231688.0
21691.484149,7698.0,231679.0
21691.472184000002,7699.0,231634.0
21341.300105,7592.0,235334.0
21341.288138,7593.0,235247.0
21341.275173,7594.0,235245.0
21341.263204,7595.0,235170.0
21341.252234,7596.0,235168.0
21341.241263,7597.0,235129.0
21341.229295,7598.0,235114.0
21341.217328,7599.0,235089.0
21341.206356,7600.0,235084.0
21341.195386000007,7601.0,234998.0
10436.774443,7819.0,235334.0
10436.761477,7820.0,235274.0
10436.752501,7821.0,235245.0
10436.74153,7822.0,235238.0
10436.731557,7823.0,235168.0
10436.721584,7824.0,235134.0
10436.710613,7825.0,235129.0
10436.699641,7826.0,235114.0
10436.671717,7827.0,235089.0
10436.660747,7828.0,235084.0
10113.067764,7700.0,238696.0
10113.056784,7701.0,238679.0
10113.047817,7702.0,238559.0
10113.036845999999,7703.0,238525.0
10113.026872,7704.0,238468.0
10113.0169,7705.0,238459.0
10113.007923,7706.0,238406.0
10112.996952,7707.0,238400.0
10112.987977,7708.0,238380.0
10112.977004999999,7709.0,238355.0
9824.349156,7113.0,257867.0
9824.338187000001,7114.0,257815.0
9824.328213,7115.0,257799.0
9824.318217,7116.0,257770.0
9824.308339,7117.0,257740.0
9824.298365999999,7118.0,257708.0
9824.288209,7119.0,257695.0
9824.277237999999,7120.0,257661.0
9824.267265,7121.0,257637.0
9824.257291,7122.0,257615.0
9450.255218,7030.0,261202.0
9450.24325,7031.0,261185.0
9450.233276,7032.0,261140.0
9450.221309,7033.0,261082.0
9450.211337,7034.0,261040.0
9450.199353,7035.0,261028.0
9450.189387,7036.0,261007.0
9450.178425,7037.0,260977.0
9450.168420999997,7038.0,260973.0
9450.15748,7039.0,260962.0
9042.515678,6974.0,264199.0
9042.504708,6975.0,264198.0
9042.493738,6976.0,264188.0
9042.482767,6977.0,264173.0
9042.472794,6978.0,264160.0
9042.46282,6979.0,264159.0
9042.451849,6980.0,264154.0
9042.440879,6981.0,264093.0
9042.415946,6982.0,264077.0
9042.404975,6983.0,264059.0
8662.989459,6846.0,269354.0
8662.977492,6847.0,269238.0
8662.967518000001,6848.0,269214.0
8662.956781,6849.0,269139.0
8662.94581,6850.0,269097.0
8662.933842,6851.0,269074.0
8662.923869,6852.0,269069.0
8662.910904,6853.0,269067.0
8662.900901,6854.0,269034.0
8662.888962,6855.0,269030.0
8339.093233,6762.0,274373.0
8339.081265,6763.0,274352.0
8339.070295,6764.0,274348.0
8339.058326999999,6765.0,274222.0
8339.047354,6766.0,274172.0
8339.037384000001,6767.0,274166.0
8339.024418,6768.0,274121.0
8339.013418999999,6769.0,274104.0
8339.001479,6770.0,274031.0
8338.991505,6771.0,274011.0
7901.1786189999975,6654.0,279511.0
7901.168645999999,6655.0,279476.0
7901.157675,6656.0,279435.0
7901.1477019999975,6657.0,279341.0
7901.136729999997,6658.0,279324.0
7901.126756000002,6659.0,279317.0
7901.115786,6660.0,279126.0
7901.105795,6661.0,279110.0
7901.095397,6662.0,279107.0
7901.085424,6663.0,279074.0
6974.241390000001,6598.0,282828.0
6974.231415,6599.0,282818.0
6974.220445,6600.0,282801.0
6974.209743,6601.0,282774.0
6974.198772,6602.0,282669.0
6974.188799,6603.0,282668.0
6974.1778129999975,6604.0,282633.0
6974.167855,6605.0,282623.0
6974.156884,6606.0,282581.0
6974.1459129999985,6607.0,282529.0
6432.94244,6522.0,286718.0
6432.930472,6523.0,286619.0
6432.9195020000025,6524.0,286481.0
6432.90853,6525.0,286408.0
6432.896564,6526.0,286404.0
6432.885592000001,6527.0,286398.0
6432.873593,6528.0,286384.0
6432.862654,6529.0,286378.0
6432.851683,6530.0,286252.0
6432.839715,6531.0,286188.0
6099.126641,6462.0,289870.0
6099.115181,6463.0,289838.0
6099.103214,6464.0,289827.0
6099.092243,6465.0,289751.0
6099.081273,6466.0,289749.0
6099.069304,6467.0,289701.0
6099.057336,6468.0,289666.0
6099.047363000002,6469.0,289620.0
6099.035365,6470.0,289565.0
6099.024424,6471.0,289554.0
5734.234576,6407.0,293482.0
5734.220613,6408.0,293452.0
5734.208645000002,6409.0,293442.0
5734.197674,6410.0,293414.0
5734.186704,6411.0,293379.0
5734.175733,6412.0,293334.0
5734.163764,6413.0,293250.0
5734.1517969999995,6414.0,293054.0
5734.140826,6415.0,293026.0
5734.128858,6416.0,292972.0
5397.818485,6350.0,297106.0
5397.80552,6351.0,297093.0
5397.794549,6352.0,296996.0
5397.782582,6353.0,296955.0
5397.771276,6354.0,296859.0
5397.760305,6355.0,296848.0
5397.748337,6356.0,296800.0
5397.736369,6357.0,296767.0
5397.725398,6358.0,296685.0
5397.712433,6359.0,296632.0
4110.205661,6314.0,300528.0
4110.191697,6315.0,300495.0
4110.177735,6316.0,300469.0
4110.164771,6317.0,300449.0
4110.1508060000015,6318.0,300384.0
4110.136336,6319.0,300342.0
4110.122372,6320.0,300330.0
4110.108412,6321.0,300235.0
4110.095444,6322.0,300217.0
4110.079486,6323.0,300207.0
3733.489588,6170.0,305584.0
3733.475625,6171.0,305520.0
3733.46266,6172.0,305512.0
3733.4486829999996,6173.0,305455.0
3733.436729,6174.0,305445.0
3733.4177799999998,6175.0,305435.0
3733.404815,6176.0,305433.0
3733.392846,6177.0,305318.0
3733.378884,6178.0,305314.0
3733.365918,6179.0,305268.0
3408.342732,6041.0,310769.0
3408.32877,6042.0,310751.0
3408.316802000001,6043.0,310649.0
3408.3048340000005,6044.0,310585.0
3408.292866,6045.0,310571.0
3408.2808979999995,6046.0,310497.0
3408.268929,6047.0,310414.0
3408.254967000001,6048.0,310338.0
3408.242001,6049.0,310331.0
3408.228039,6050.0,310323.0
2551.165346,5835.0,320893.0
2551.153379,5836.0,320892.0
2551.141407,5837.0,320876.0
2551.1294350000007,5838.0,320826.0
2551.116476,5839.0,320769.0
2551.104509,5840.0,320761.0
2551.091544000001,5841.0,320751.0
2551.0795559999997,5842.0,320601.0
2551.068605,5843.0,320599.0
2551.05564,5844.0,320348.0
2281.774403,5647.0,331084.0
2281.762434,5648.0,331080.0
2281.750466,5649.0,331044.0
2281.737501,5650.0,330995.0
2281.725533,5651.0,330949.0
2281.712567,5652.0,330938.0
2281.697608,5653.0,330834.0
2281.6856399999997,5654.0,330788.0
2281.67467,5655.0,330533.0
2281.661704,5656.0,330512.0
1961.838189,5596.0,334776.0
1961.8202370000001,5597.0,334738.0
1961.80827,5598.0,334534.0
1961.7943070000001,5599.0,334507.0
1961.78234,5600.0,334474.0
1961.770371,5601.0,334378.0
1961.758403,5602.0,334347.0
1961.7464350000002,5603.0,334318.0
1961.73347,5604.0,334181.0
1961.7219940000002,5605.0,334063.0
1673.784065,5546.0,337931.0
1673.7720980000001,5547.0,337911.0
1673.759133,5548.0,337895.0
1673.747165,5549.0,337894.0
1673.735197,5550.0,337894.0
1673.722232,5551.0,337894.0
1673.711261,5552.0,337875.0
1673.698295,5553.0,337875.0
1673.686327,5554.0,337773.0
1673.67436,5555.0,337737.0
1404.230736,5393.0,348241.0
1404.2107839999999,5394.0,348159.0
1404.193836,5395.0,348154.0
1404.179873,5396.0,348120.0
1404.166907,5397.0,348084.0
1404.155937,5398.0,348052.0
1404.142971,5399.0,348045.0
1404.131003,5400.0,348010.0
1404.119033,5401.0,347970.0
1404.107067,5402.0,347962.0
811.622196,5182.0,363656.0
0.0,4846.0,383133.0
0.0,4847.0,383120.0
0.0,4848.0,383117.0
0.0,4849.0,382971.0
0.0,4850.0,382943.0
0.0,4851.0,382754.0
0.0,4852.0,382750.0
0.0,4853.0,382736.0
0.0,4854.0,382720.0
0.0,4855.0,382686.0
0.0,1.0,45201216.0
0.0,2.0,42069420.0
0.0,3.0,37228266.0
0.0,4.0,20228323.0
0.0,5.0,17081945.0
0.0,6.0,13557148.0
0.0,7.0,13434754.0
0.0,8.0,13228627.0
0.0,9.0,12737552.0
