dt,rank,point
3381.651681000001,12686.0,216961.0
3381.642698,12687.0,216960.0
3381.633729,12688.0,216953.0
2969.04233,11735.0,234474.0
2969.033353000001,11736.0,234463.0
2969.024377,11737.0,234450.0
2969.015401,11738.0,234437.0
2969.006425,11739.0,234425.0
2968.997449,11740.0,234392.0
2968.990014,11741.0,234359.0
2968.981037,11742.0,234358.0
2968.972061,11743.0,234354.0
2968.9630850000012,11744.0,234340.0
2402.10019,10847.0,253128.0
2402.0902170000004,10848.0,253090.0
2402.081242,10849.0,253080.0
2402.072265,10850.0,253050.0
2402.06329,10851.0,253050.0
2402.054314,10852.0,253031.0
2402.045337,10853.0,253000.0
2402.036361,10854.0,252996.0
2402.027386,10855.0,252980.0
2402.01841,10856.0,252970.0
1926.449799,10556.0,259950.0
1926.439825,10557.0,259950.0
1926.431847,10558.0,259930.0
1926.4228469999998,10559.0,259920.0
1926.413358,10560.0,259905.0
1926.4043829999998,10561.0,259897.0
1926.395407,10562.0,259880.0
1926.386431,10563.0,259875.0
1926.378452,10564.0,259848.0
1926.369475,10565.0,259830.0
1362.347815,10556.0,259950.0
1362.337842,10557.0,259950.0
1362.3298619999996,10558.0,259930.0
1362.319889,10559.0,259920.0
1362.311911,10560.0,259905.0
1362.302934,10561.0,259897.0
1362.294956,10562.0,259880.0
1362.28598,10563.0,259875.0
1362.277003,10564.0,259848.0
1362.269025,10565.0,259830.0
1240.27027,9583.0,279680.0
1240.2602960000004,9584.0,279670.0
1240.2513210000004,9585.0,279670.0
1240.243342,9586.0,279665.0
1240.235364,9587.0,279630.0
1240.22539,9588.0,279616.0
1240.216414,9589.0,279614.0
1240.2074380000001,9590.0,279470.0
1240.199459,9591.0,279452.0
1240.1894849999999,9592.0,279450.0
905.163698,8984.0,291352.0
905.153724,8985.0,291315.0
905.144749,8986.0,291275.0
905.1357720000001,8987.0,291267.0
905.127794,8988.0,291255.0
905.117821,8989.0,291250.0
905.108845,8990.0,291200.0
905.097874,8991.0,291195.0
905.089894,8992.0,291180.0
905.079922,8993.0,291150.0
