dt,rank,point
140234.80906600002,4525.0,428175.0
140234.7961,4526.0,428140.0
140234.782138,4527.0,428137.0
140234.769171,4528.0,428093.0
140234.756206,4529.0,428055.0
140234.742223,4530.0,428035.0
139862.11328299998,4415.0,444365.0
139862.102311,4416.0,444300.0
139862.09131199998,4417.0,444299.0
139862.081368,4418.0,444260.0
139862.071394,4419.0,444205.0
139862.060397,4420.0,443840.0
139862.05043499998,4421.0,443780.0
139862.040477,4422.0,443590.0
139862.030504,4423.0,443555.0
139862.02053,4424.0,443483.0
139488.32569300002,4302.0,450635.0
139488.31401600002,4303.0,450441.0
139488.301051,4304.0,450403.0
139488.28908299998,4305.0,450365.0
139488.276118,4306.0,450310.0
139488.264149,4307.0,450290.0
139488.246198,4308.0,450148.0
139488.23423,4309.0,449982.0
139488.220267,4310.0,449960.0
139488.207301,4311.0,449890.0
139348.441668,1.0,18181818.0
139348.432011,2.0,17171717.0
139348.42102100002,3.0,15115115.0
139348.41106500002,4.0,14841787.0
139348.401092,5.0,14640231.0
139348.36818,6.0,14567167.0
139348.35721,7.0,13801208.0
139348.325294,8.0,13695456.0
139348.315313,9.0,13602500.0
139348.286399,10.0,13453729.0
29688.108131,5223.0,450425.0
29688.068237,5224.0,450417.0
29688.057267,5225.0,450365.0
29688.047293,5226.0,450335.0
29688.037287,5227.0,450310.0
29688.027314,5228.0,450295.0
29688.016376,5229.0,450204.0
29688.006402999996,5230.0,450200.0
29687.995432,5231.0,450180.0
29687.985439,5232.0,450170.0
29379.350923,5104.0,456960.0
29379.339861,5105.0,456837.0
29379.328195,5106.0,456795.0
29379.316227,5107.0,456705.0
29379.305256,5108.0,456640.0
29379.294286,5109.0,456634.0
29379.284313,5110.0,456615.0
29379.272344999998,5111.0,456566.0
29379.262371,5112.0,456523.0
29379.251383,5113.0,456512.0
29065.367678,4983.0,463123.0
29065.357283999998,4984.0,463073.0
29065.347309,4985.0,463038.0
29065.337326999997,4986.0,463035.0
29065.327364,4987.0,462970.0
29065.316393,4988.0,462944.0
29065.306419,4989.0,462900.0
29065.295448,4990.0,462896.0
29065.284478,4991.0,462873.0
29065.273506999998,4992.0,462866.0
28715.499936,4861.0,469555.0
28715.489963,4862.0,469490.0
28715.479965,4863.0,469406.0
28715.472011,4864.0,469360.0
28715.462038,4865.0,469360.0
28715.453062,4866.0,469355.0
28715.443088,4867.0,469285.0
28715.433114999996,4868.0,469220.0
28715.423142000003,4869.0,469204.0
28715.413169,4870.0,469123.0
27075.56729100001,4753.0,475940.0
27075.557295,4754.0,475935.0
27075.547342,4755.0,475860.0
27075.538367,4756.0,475841.0
27075.528394,4757.0,475825.0
27075.51842,4758.0,475813.0
27075.509444,4759.0,475805.0
27075.500439,4760.0,475770.0
27075.488499,4761.0,475679.0
27075.477529000003,4762.0,475639.0
26769.047262,4666.0,480532.0
26769.035293,4667.0,480526.0
26769.022328,4668.0,480524.0
26769.01036,4669.0,480505.0
26768.998392,4670.0,480505.0
26768.986424000002,4671.0,480465.0
26768.973458,4672.0,480325.0
26768.962487,4673.0,480315.0
26768.948525,4674.0,480181.0
26768.936557,4675.0,480084.0
26649.390798,1.0,20202020.0
26649.379971000002,2.0,20000000.0
26649.369001,3.0,17935115.0
26649.359007,4.0,17390510.0
26649.348056,5.0,15500000.0
26649.339081000002,6.0,15327771.0
26649.329107,7.0,15301164.0
26649.320131,8.0,15102754.0
26649.310158,9.0,14670351.0
26649.300184,10.0,14505126.0
2253.963402,5018.0,480800.0
2253.948442000001,5019.0,480678.0
2253.937472,5020.0,480565.0
2253.925503,5021.0,480516.0
2253.914533,5022.0,480505.0
2253.902533,5023.0,480446.0
2253.891594,5024.0,480326.0
2253.880623,5025.0,480301.0
2253.868655,5026.0,480225.0
2253.856686,5027.0,480084.0
1945.027607,4922.0,486653.0
1945.013644,4923.0,486650.0
1945.000679,4924.0,486648.0
1944.988711,4925.0,486585.0
1944.975745,4926.0,486205.0
1944.963778,4927.0,486130.0
1944.952807,4928.0,486012.0
1944.940839,4929.0,485965.0
1944.929869,4930.0,485937.0
1944.918891,4931.0,485930.0
1449.158992,4815.0,492690.0
1449.14603,4816.0,492675.0
1449.135059,4817.0,492667.0
1449.123091,4818.0,492656.0
1449.112121,4819.0,492535.0
1449.1001529999999,4820.0,492480.0
1449.089182,4821.0,492397.0
