dt,rank,point
785280.736328,2196.0,22200.0
785280.72835,2197.0,22200.0
785280.719374,2198.0,22200.0
785280.711395,2199.0,22200.0
785280.703416,2200.0,22185.0
785280.695438,2201.0,22175.0
785280.687459,2202.0,22170.0
785280.67948,2203.0,22170.0
785280.6715010002,2204.0,22165.0
785154.322433,1.0,679815.0
785154.31246,2.0,666660.0
785154.303485,3.0,605535.0
785154.293511,4.0,601065.0
785154.284536,5.0,600600.0
785154.27556,6.0,583870.0
785154.265585,7.0,497685.0
785154.25661,8.0,450555.0
785154.248632,9.0,445405.0
785154.240653,10.0,430440.0
784283.918061,2327.0,22201.0
784283.908079,2328.0,22200.0
784283.899112,2329.0,22200.0
784283.891133,2330.0,22200.0
784283.8831529998,2331.0,22200.0
784283.874178,2332.0,22185.0
784283.8661989998,2333.0,22175.0
784283.8582210002,2334.0,22170.0
784283.850242,2335.0,22170.0
784283.842263,2336.0,22165.0
784161.383827,1.0,734160.0
784161.3718579998,2.0,720165.0
784161.3618859998,3.0,655050.0
784161.351913,4.0,648930.0
784161.342936,5.0,643515.0
784161.3339600002,6.0,634360.0
784161.3249850002,7.0,532125.0
784161.3160090002,8.0,479940.0
784161.307011,9.0,445405.0
784161.298056,10.0,430440.0
768369.555204,4321.0,22215.0
768369.544251,4322.0,22210.0
768369.536272,4323.0,22201.0
768369.528294,4324.0,22200.0
768369.5203140002,4325.0,22200.0
768369.5123350002,4326.0,22200.0
768369.504358,4327.0,22195.0
768369.496379,4328.0,22180.0
768369.487402,4329.0,22170.0
768369.479424,4330.0,22170.0
767988.317764,3373.0,26850.0
767988.308789,3374.0,26835.0
767988.30081,3375.0,26835.0
767988.292831,3376.0,26835.0
767988.2848489998,3377.0,26835.0
767988.276874,3378.0,26830.0
767988.268895,3379.0,26830.0
767988.260917,3380.0,26805.0
767988.252938,3381.0,26805.0
767988.244959,3382.0,26805.0
767410.210661,2617.0,31290.0
767410.2016850002,2618.0,31260.0
767410.193707,2619.0,31245.0
767410.185728,2620.0,31245.0
767410.177749,2621.0,31230.0
767410.169771,2622.0,31221.0
767410.161792,2623.0,31220.0
767410.153813,2624.0,31220.0
767410.1458350002,2625.0,31217.0
767410.137856,2626.0,31215.0
767083.229149,2022.0,35958.0
767083.220173,2023.0,35958.0
767083.212195,2024.0,35955.0
767083.204197,2025.0,35955.0
767083.196208,2026.0,35955.0
767083.18726,2027.0,35949.0
767083.179281,2028.0,35940.0
767083.1703069998,2029.0,35937.0
767083.162328,2030.0,35925.0
767083.154349,2031.0,35920.0
766946.538218,1.0,1570935.0
766946.529241,2.0,1523280.0
766946.5192689998,3.0,1403940.0
766946.5102939998,4.0,1400005.0
766946.50032,5.0,1282410.0
766946.491343,6.0,996525.0
766946.483364,7.0,914865.0
766946.474389,8.0,769575.0
766946.46641,9.0,737820.0
766946.458431,10.0,707715.0
760779.476942,2457.0,35970.0
760779.466968,2458.0,35958.0
760779.457992,2459.0,35958.0
760779.449017,2460.0,35955.0
760779.440041,2461.0,35955.0
760779.431065,2462.0,35949.0
760779.422088,2463.0,35940.0
760779.413113,2464.0,35937.0
760779.405134,2465.0,35925.0
760779.395161,2466.0,35920.0
760647.413543,1.0,1881420.0
760647.4035560002,2.0,1817745.0
760647.3945930002,3.0,1679530.0
760647.3856180002,4.0,1678785.0
760647.375613,5.0,1437945.0
760647.364665,6.0,1192335.0
760647.354696,7.0,914865.0
760647.3437310002,8.0,813075.0
760647.333742,9.0,769575.0
760647.32478,10.0,739393.0
760097.999123,1957.0,40635.0
760097.988152,1958.0,40635.0
760097.979176,1959.0,40635.0
760097.971197,1960.0,40635.0
760097.9632189998,1961.0,40620.0
760097.954243,1962.0,40600.0
760097.946263,1963.0,40590.0
760097.937276,1964.0,40590.0
760097.929309,1965.0,40581.0
760097.920333,1966.0,40575.0
758910.383751,1581.0,45345.0
758910.373757,1582.0,45330.0
758910.364802,1583.0,45330.0
758910.356809,1584.0,45325.0
758910.347847,1585.0,45315.0
758910.3398689999,1586.0,45295.0
758910.330893,1587.0,45295.0
758910.322914,1588.0,45273.0
758910.314935,1589.0,45270.0
758910.305959,1590.0,45270.0
758768.141572,1.0,1978080.0
758768.132625,2.0,1909710.0
758768.1226529998,3.0,1768765.0
758768.113676,4.0,1761585.0
758768.1047,5.0,1437945.0
758768.096721,6.0,1244910.0
758768.087745,7.0,914865.0
758768.079766,8.0,813075.0
758768.070791,9.0,794638.0
758768.0628119998,10.0,769575.0
741212.693935,2817.0,45360.0
741212.683961,2818.0,45345.0
741212.673988,2819.0,45331.0
741212.664015,2820.0,45330.0
741212.655038,2821.0,45315.0
741212.6450649998,2822.0,45315.0
741212.636089,2823.0,45300.0
741212.626116,2824.0,45295.0
741212.617141,2825.0,45285.0
741212.6071649998,2826.0,45273.0
740891.519647,2410.0,49740.0
740891.509673,2411.0,49725.0
740891.500698,2412.0,49715.0
740891.491692,2413.0,49700.0
740891.482746,2414.0,49695.0
740891.4737699998,2415.0,49685.0
740891.4647939998,2416.0,49630.0
740891.455818,2417.0,49630.0
740891.446827,2418.0,49620.0
740891.4378600002,2419.0,49605.0
740560.209393,1999.0,54555.0
740560.199427,2000.0,54555.0
740560.190452,2001.0,54540.0
740560.1814479999,2002.0,54540.0
740560.1725,2003.0,54525.0
740560.164522,2004.0,54510.0
740560.155546,2005.0,54495.0
740560.14657,2006.0,54495.0
740560.13758,2007.0,54495.0
740560.1286180002,2008.0,54470.0
740229.523697,1677.0,59158.0
740229.513725,1678.0,59130.0
740229.504748,1679.0,59115.0
740229.495772,1680.0,59115.0
740229.4877930002,1681.0,59100.0
740229.4788180002,1682.0,59072.0
740229.469841,1683.0,59062.0
740229.4608649998,1684.0,59045.0
740229.4518899998,1685.0,59045.0
740229.4439109998,1686.0,58995.0
740077.872497,1.0,2880720.0
740077.862524,2.0,2762835.0
740077.853548,3.0,2603875.0
740077.845569,4.0,1844285.0
740077.83659,5.0,1839975.0
740077.827616,6.0,1370760.0
740077.818641,7.0,1026525.0
740077.809666,8.0,918286.0
740077.800689,9.0,914865.0
740077.790717,10.0,855240.0
714038.9908060002,2830.0,59145.0
714038.979836,2831.0,59140.0
714038.97086,2832.0,59115.0
714038.960887,2833.0,59105.0
714038.951911,2834.0,59100.0
714038.942935,2835.0,59100.0
714038.933959,2836.0,59075.0
714038.924983,2837.0,59070.0
714038.916007,2838.0,59061.0
714038.907031,2839.0,59040.0
713674.0498520002,2512.0,63712.0
713674.0398779998,2513.0,63705.0
713674.029904,2514.0,63700.0
713674.020928,2515.0,63675.0
713674.0109539998,2516.0,63675.0
713674.0019779998,2517.0,63670.0
713673.9930029998,2518.0,63630.0
713673.984026,2519.0,63625.0
713673.975051,2520.0,63620.0
713673.966074,2521.0,63585.0
713349.3278869998,2238.0,67875.0
713349.316915,2239.0,67820.0
713349.306942,2240.0,67805.0
713349.296968,2241.0,67800.0
713349.287993,2242.0,67800.0
713349.279017,2243.0,67785.0
713349.270041,2244.0,67785.0
713349.2600680002,2245.0,67740.0
713349.251092,2246.0,67740.0
713349.242116,2247.0,67715.0
713010.857808,2019.0,72470.0
713010.8478359998,2020.0,72425.0
713010.837862,2021.0,72405.0
713010.828886,2022.0,72379.0
713010.818913,2023.0,72375.0
713010.8099359998,2024.0,72370.0
713010.799963,2025.0,72345.0
713010.7899890002,2026.0,72240.0
713010.780016,2027.0,72195.0
713010.771022,2028.0,72180.0
712470.052695,1787.0,76860.0
712470.041725,1788.0,76845.0
712470.032749,1789.0,76845.0
712470.022776,1790.0,76830.0
712470.012802,1791.0,76830.0
712470.003826,1792.0,76815.0
712469.9938520001,1793.0,76815.0
712469.984876,1794.0,76810.0
712469.974904,1795.0,76803.0
712469.965927,1796.0,76800.0
712124.2571810002,1524.0,81405.0
712124.2462060002,1525.0,81399.0
712124.236249,1526.0,81390.0
712124.2272729998,1527.0,81370.0
712124.217294,1528.0,81345.0
712124.208323,1529.0,81330.0
712124.19835,1530.0,81325.0
712124.189364,1531.0,81245.0
712124.1793729998,1532.0,81180.0
712124.170425,1533.0,81180.0
712011.3460100002,1.0,4203495.0
712011.3350399998,2.0,3996045.0
712011.325067,3.0,3798175.0
712011.314097,4.0,2937735.0
712011.303125,5.0,2476420.0
712011.293152,6.0,2040765.0
712011.283179,7.0,1587342.0
712011.274202,8.0,1400311.0
712011.264228,9.0,1358262.0
712011.254256,10.0,1204020.0
691315.3591189999,2335.0,81417.0
691315.347176,2336.0,81405.0
691315.3372020001,2337.0,81375.0
691315.3282270001,2338.0,81350.0
691315.3192510001,2339.0,81345.0
691315.309278,2340.0,81342.0
691315.300302,2341.0,81335.0
691315.291325,2342.0,81325.0
691315.28235,2343.0,81310.0
691315.273362,2344.0,81290.0
690980.5817270001,2111.0,85631.0
690980.571755,2112.0,85630.0
690980.561782,2113.0,85605.0
690980.551809,2114.0,85605.0
690980.542832,2115.0,85575.0
690980.533856,2116.0,85570.0
690980.52488,2117.0,85555.0
690980.514907,2118.0,85550.0
690980.505931,2119.0,85543.0
690980.496954,2120.0,85505.0
690618.434545,1978.0,88755.0
690618.424588,1979.0,88740.0
690618.414613,1980.0,88715.0
690618.404641,1981.0,88685.0
690618.3956640001,1982.0,88680.0
690618.3866890001,1983.0,88660.0
690618.376714,1984.0,88605.0
690618.367739,1985.0,88535.0
690618.347792,1986.0,88500.0
690618.328814,1987.0,88450.0
690270.312282,1772.0,93365.0
690270.293333,1773.0,93360.0
690270.274383,1774.0,93325.0
690270.2644100001,1775.0,93265.0
690270.254437,1776.0,93225.0
690270.244463,1777.0,93190.0
690270.233493,1778.0,93120.0
690270.223498,1779.0,93105.0
690270.2125489999,1780.0,93052.0
690270.202559,1781.0,93020.0
690088.4117909999,1.0,5242035.0
690088.401816,2.0,4975650.0
690088.391845,3.0,4561890.0
690088.363913,4.0,3428835.0
690088.353946,5.0,2476420.0
690088.343945,6.0,2216955.0
690088.333999,7.0,2011107.0
690088.324026,8.0,2009235.0
690088.31505,9.0,1764747.0
690088.305071,10.0,1664416.0
673093.581041,2252.0,93320.0
673093.56906,2253.0,93295.0
673093.5591,2254.0,93255.0
673093.549126,2255.0,93255.0
673093.54015,2256.0,93225.0
673093.5301770001,2257.0,93165.0
673093.521201,2258.0,93155.0
673093.5122100001,2259.0,93135.0
673093.503249,2260.0,93135.0
673093.493276,2261.0,93124.0
672681.21978,2063.0,97830.0
672681.20881,2064.0,97816.0
672681.199834,2065.0,97795.0
672681.18986,2066.0,97780.0
672681.1798810001,2067.0,97740.0
672681.1699140001,2068.0,97680.0
672681.160938,2069.0,97660.0
672681.149967,2070.0,97660.0
672681.1379999999,2071.0,97647.0
672681.126032,2072.0,97605.0
672351.276183,1893.0,102225.0
672351.266208,1894.0,102188.0
672351.257233,1895.0,102110.0
672351.248257,1896.0,102080.0
672351.239281,1897.0,102060.0
672351.230305,1898.0,102060.0
672351.2203319999,1899.0,102055.0
672351.211355,1900.0,102045.0
672351.201382,1901.0,102040.0
672351.192406,1902.0,102037.0
672014.462224,1721.0,106980.0
672014.452251,1722.0,106950.0
672014.441281,1723.0,106930.0
672014.4303100001,1724.0,106920.0
672014.418342,1725.0,106860.0
672014.407371,1726.0,106845.0
672014.397398,1727.0,106825.0
672014.387424,1728.0,106815.0
672014.37745,1729.0,106800.0
672014.368474,1730.0,106795.0
671833.475864,1.0,5316540.0
671833.465891,2.0,5003016.0
671833.456914,3.0,4625100.0
671833.4479390001,4.0,3496665.0
671833.438962,5.0,2648845.0
671833.429986,6.0,2526015.0
671833.420012,7.0,2421642.0
671833.409042,8.0,2046016.0
671833.398072,9.0,2009235.0
671833.388098,10.0,1960016.0
641609.821544,2453.0,106980.0
641609.80758,2454.0,106976.0
641609.797584,2455.0,106940.0
641609.785639,2456.0,106906.0
641609.775665,2457.0,106860.0
641609.765692,2458.0,106845.0
641609.755719,2459.0,106815.0
641609.744747,2460.0,106800.0
641609.735771,2461.0,106785.0
641609.725798,2462.0,106755.0
641268.388489,2283.0,111490.0
641268.377519,2284.0,111480.0
641268.3665479999,2285.0,111468.0
641268.356575,2286.0,111399.0
641268.3466,2287.0,111345.0
641268.33563,2288.0,111294.0
641268.325657,2289.0,111255.0
641268.315684,2290.0,111255.0
641268.30371,2291.0,111255.0
641268.293742,2292.0,111210.0
640905.0689020001,2120.0,115955.0
640905.056933,2121.0,115950.0
640905.046959,2122.0,115920.0
640905.036986,2123.0,115875.0
640905.027013,2124.0,115875.0
640905.017039,2125.0,115845.0
640905.007057,2126.0,115840.0
640904.997093,2127.0,115825.0
640904.9871039999,2128.0,115820.0
640904.977146,2129.0,115810.0
640602.2200020001,1945.0,120375.0
640602.209031,1946.0,120364.0
640602.199058,1947.0,120360.0
640602.1890840001,1948.0,120356.0
640602.1791109999,1949.0,120345.0
640602.168141,1950.0,120330.0
640602.158167,1951.0,120324.0
640602.148178,1952.0,120315.0
640602.138221,1953.0,120300.0
640602.128247,1954.0,120290.0
640443.602434,1.0,6238830.0
640443.591464,2.0,5495619.0
640443.581459,3.0,5038573.0
640443.571516,4.0,4202790.0
640443.560546,5.0,3005725.0
640443.550573,6.0,3001136.0
640443.5405989999,7.0,2652277.0
640443.530625,8.0,2492926.0
640443.519643,9.0,2141606.0
640443.507688,10.0,2009235.0
624827.017728,2252.0,120525.0
624826.998779,2253.0,120507.0
624826.987806,2254.0,120450.0
624826.9738439999,2255.0,120375.0
624826.961876,2256.0,120345.0
624826.950871,2257.0,120345.0
624826.938937,2258.0,120335.0
624826.92697,2259.0,120306.0
624826.915001,2260.0,120300.0
624826.904017,2261.0,120288.0
624503.898087,2105.0,124858.0
624503.8871170001,2106.0,124780.0
624503.876146,2107.0,124760.0
624503.865174,2108.0,124755.0
624503.853207,2109.0,124725.0
624503.842237,2110.0,124670.0
624503.831264,2111.0,124620.0
624503.820295,2112.0,124575.0
624503.808327,2113.0,124560.0
624503.797356,2114.0,124545.0
624170.160149,1968.0,129730.0
624170.14818,1969.0,129675.0
624170.137211,1970.0,129669.0
624170.126238,1971.0,129650.0
624170.114271,1972.0,129615.0
624170.103301,1973.0,129515.0
624170.090331,1974.0,129495.0
624170.0793600001,1975.0,129487.0
624170.06739,1976.0,129445.0
624170.056392,1977.0,129400.0
623809.715862,1836.0,134080.0
623809.7038939999,1837.0,134010.0
623809.692923,1838.0,134010.0
623809.680955,1839.0,134010.0
623809.669984,1840.0,133980.0
623809.6590140001,1841.0,133973.0
623809.648043,1842.0,133965.0
623809.636638,1843.0,133924.0
623809.6246689999,1844.0,133920.0
623809.613699,1845.0,133920.0
623626.2801880001,1.0,7090065.0
623626.26822,2.0,6277584.0
623626.25725,3.0,5075659.0
623626.24628,4.0,4957950.0
623626.234311,5.0,3258360.0
623626.221347,6.0,3025736.0
623626.208382,7.0,2835766.0
623626.19741,8.0,2826502.0
623626.185442,9.0,2352810.0
623626.174471,10.0,2233151.0
572393.018892,2829.0,134005.0
572393.005937,2830.0,133995.0
572392.994966,2831.0,133991.0
572392.984993,2832.0,133990.0
572392.975019,2833.0,133980.0
572392.965046,2834.0,133965.0
572392.954076,2835.0,133905.0
572392.9441020001,2836.0,133875.0
572392.9331319999,2837.0,133865.0
572392.923158,2838.0,133781.0
572070.344516,2698.0,137955.0
572070.333546,2699.0,137945.0
572070.3225649999,2700.0,137880.0
572070.3126020001,2701.0,137850.0
572070.301631,2702.0,137850.0
572070.291657,2703.0,137790.0
572070.280687,2704.0,137707.0
572070.269716,2705.0,137670.0
572070.259743,2706.0,137655.0
572070.2487720001,2707.0,137655.0
571796.7365850001,2551.0,142500.0
571796.725613,2552.0,142500.0
571796.715641,2553.0,142425.0
571796.70467,2554.0,142425.0
571796.694697,2555.0,142395.0
571796.6847239999,2556.0,142330.0
571796.6737340001,2557.0,142320.0
571796.6627819999,2558.0,142310.0
571796.651811,2559.0,142265.0
571796.638845,2560.0,142215.0
571426.962008,2433.0,146745.0
571426.9500399999,2434.0,146740.0
571426.93907,2435.0,146675.0
571426.928099,2436.0,146660.0
571426.917128,2437.0,146640.0
571426.906158,2438.0,146580.0
571426.8941899999,2439.0,146535.0
571426.8832180001,2440.0,146520.0
571426.872248,2441.0,146515.0
571426.8612779999,2442.0,146380.0
571092.016485,2319.0,151320.0
571092.003539,2320.0,151320.0
571091.992568,2321.0,151280.0
571091.9806,2322.0,151215.0
571091.968633,2323.0,151200.0
571091.956663,2324.0,151185.0
571091.944696,2325.0,151166.0
571091.932728,2326.0,151050.0
571091.9217569999,2327.0,150924.0
571091.910786,2328.0,150900.0
570778.126828,2202.0,155680.0
570778.1148600001,2203.0,155655.0
570778.1038899999,2204.0,155630.0
570778.092919,2205.0,155620.0
570778.080951,2206.0,155610.0
570778.06998,2207.0,155545.0
570778.0590100001,2208.0,155505.0
570778.048039,2209.0,155490.0
570778.036068,2210.0,155470.0
570778.025099,2211.0,155425.0
570457.3866979999,2077.0,160335.0
570457.374731,2078.0,160328.0
570457.362762,2079.0,160290.0
570457.350794,2080.0,160265.0
570457.338825,2081.0,160245.0
570457.325861,2082.0,160215.0
570457.312896,2083.0,160210.0
570457.300928,2084.0,160195.0
570457.28896,2085.0,160155.0
570457.276992,2086.0,160128.0
569800.064273,1962.0,164940.0
569800.053291,1963.0,164920.0
569800.042332,1964.0,164880.0
569800.0313520001,1965.0,164880.0
569800.02039,1966.0,164865.0
569800.010417,1967.0,164835.0
569799.999446,1968.0,164805.0
569799.988476,1969.0,164795.0
569799.97848,1970.0,164790.0
569799.967531,1971.0,164755.0
569535.523442,1855.0,169535.0
569535.5114729999,1856.0,169515.0
569535.500503,1857.0,169515.0
569535.489531,1858.0,169410.0
569535.479559,1859.0,169350.0
569535.468587,1860.0,169340.0
569535.4556229999,1861.0,169245.0
569535.4436550001,1862.0,169140.0
569535.432683,1863.0,169140.0
569535.420716,1864.0,169131.0
569181.695384,1795.0,172568.0
569181.683415,1796.0,172545.0
569181.67142,1797.0,172502.0
569181.660478,1798.0,172485.0
569181.649507,1799.0,172430.0
569181.6385359999,1800.0,172425.0
569181.627565,1801.0,172376.0
569181.6165939999,1802.0,172305.0
569181.605623,1803.0,172297.0
569181.594653,1804.0,172275.0
569031.7295189999,1.0,9010815.0
569031.7175510001,2.0,8012769.0
569031.70658,3.0,5126026.0
569031.695608,4.0,5019492.0
569031.684639,5.0,3823391.0
569031.673668,6.0,3673551.0
569031.6626970001,7.0,3494197.0
569031.651727,8.0,3334611.0
569031.6407560001,9.0,3160380.0
569031.629776,10.0,2527526.0
520274.368166,2482.0,172545.0
520274.35121000005,2483.0,172545.0
520274.34023800003,2484.0,172485.0
520274.329267,2485.0,172480.0
520274.31530600006,2486.0,172430.0
520274.303338,2487.0,172410.0
520274.292367,2488.0,172385.0
520274.281396,2489.0,172305.0
520274.270408,2490.0,172305.0
520274.259455,2491.0,172297.0
519943.36033199995,2356.0,177566.0
519943.347366,2357.0,177480.0
519943.336396,2358.0,177433.0
519943.3254,2359.0,177315.0
519943.31443,2360.0,177290.0
519943.303459,2361.0,177205.0
519943.290493,2362.0,177170.0
519943.277529,2363.0,177140.0
519943.265561,2364.0,177135.0
519943.253592,2365.0,177135.0
519642.25516000006,2248.0,181845.0
519642.24222,2249.0,181830.0
519642.23125,2250.0,181821.0
519642.220279,2251.0,181800.0
519642.209308,2252.0,181790.0
519642.198337,2253.0,181745.0
519642.18636899994,2254.0,181735.0
519642.175399,2255.0,181700.0
519642.164428,2256.0,181694.0
519642.15246,2257.0,181575.0
519276.92586,2160.0,185880.0
519276.912895,2161.0,185835.0
519276.901924,2162.0,185805.0
519276.890953,2163.0,185790.0
519276.879983,2164.0,185780.0
519276.869012,2165.0,185775.0
519276.85804099997,2166.0,185670.0
519276.846073,2167.0,185575.0
519276.83510200004,2168.0,185575.0
519276.824132,2169.0,185555.0
519082.98559799994,1.0,10388820.0
519082.97363,2.0,9325194.0
519082.962659,3.0,6912387.0
519082.950691,4.0,5436766.0
519082.93972200004,5.0,5322886.0
519082.927753,6.0,5010510.0
519082.91379099997,7.0,4567371.0
519082.896835,8.0,3934327.0
519082.88586499996,9.0,3892476.0
519082.873896,10.0,2883551.0
449022.502526,2982.0,185995.0
449022.483578,2983.0,185975.0
449022.472607,2984.0,185845.0
449022.459642,2985.0,185835.0
449022.44866999995,2986.0,185780.0
449022.434678,2987.0,185757.0
449022.42473500007,2988.0,185705.0
449022.410772,2989.0,185670.0
449022.399802,2990.0,185630.0
449022.386836,2991.0,185595.0
448711.940972,2868.0,190410.0
448711.929004,2869.0,190365.0
448711.91803299997,2870.0,190255.0
448711.907062,2871.0,190210.0
448711.896092,2872.0,190190.0
448711.886118,2873.0,190170.0
448711.87514799996,2874.0,190170.0
448711.86417700007,2875.0,190166.0
448711.85220900003,2876.0,190145.0
448711.841238,2877.0,190115.0
448429.37865200004,2769.0,194745.0
448429.367681,2770.0,194725.0
448429.355713,2771.0,194695.0
448429.344714,2772.0,194645.0
448429.33377200004,2773.0,194555.0
448429.322793,2774.0,194550.0
448429.310833,2775.0,194440.0
448429.299862,2776.0,194405.0
448429.288891,2777.0,194335.0
448429.277921,2778.0,194290.0
448140.59314799996,2699.0,198898.0
448140.58121,2700.0,198816.0
448140.56922299997,2701.0,198690.0
448140.557274,2702.0,198690.0
448140.544309,2703.0,198575.0
448140.532341,2704.0,198570.0
448140.52037299995,2705.0,198485.0
448140.5084,2706.0,198455.0
448140.49543999997,2707.0,198310.0
448140.480479,2708.0,198310.0
447581.83589399996,2589.0,203455.0
447581.822929,2590.0,203405.0
447581.811958,2591.0,203340.0
447581.79999,2592.0,203295.0
447581.78802200005,2593.0,203240.0
447581.776054,2594.0,203220.0
447581.7640640001,2595.0,203190.0
447581.75112,2596.0,203110.0
447581.74015,2597.0,203100.0
447581.728181,2598.0,203090.0
447242.27702700003,2482.0,208214.0
447242.26406,2483.0,208110.0
447242.25308999995,2484.0,208015.0
447242.241122,2485.0,208010.0
447242.229154,2486.0,207935.0
447242.217186,2487.0,207915.0
447242.2052180001,2488.0,207900.0
447242.193225,2489.0,207860.0
447242.181282,2490.0,207825.0
447242.170312,2491.0,207691.0
447058.977463,1.0,11804398.0
447058.964497,2.0,10555391.0
447058.950535,3.0,8099622.0
447058.938545,4.0,6079321.0
447058.925601,5.0,5791290.0
447058.913632,6.0,5717409.0
447058.90166499995,7.0,4967107.0
447058.890694,8.0,4873131.0
447058.878726,9.0,4850736.0
447058.867755,10.0,3325226.0
366954.243907,3248.0,208065.0
366954.228557,3249.0,208010.0
366954.21629099996,3250.0,207985.0
366954.204,3251.0,207955.0
366954.192156,3252.0,207935.0
366954.17986,3253.0,207900.0
366954.16758400004,3254.0,207895.0
366954.155331,3255.0,207885.0
366954.142582,3256.0,207840.0
366954.130283,3257.0,207810.0
333773.247075,3414.0,214840.0
333773.231118,3415.0,214777.0
333773.21715599997,3416.0,214770.0
333773.204191,3417.0,214755.0
333773.19121799996,3418.0,214745.0
333773.179256,3419.0,214710.0
333773.167269,3420.0,214700.0
333773.15181799995,3421.0,214680.0
333773.138853,3422.0,214675.0
333773.124889,3423.0,214615.0
332309.811857,3324.0,219225.0
332309.798889,3325.0,219190.0
332309.78592600004,3326.0,219150.0
332309.773958,3327.0,219127.0
332309.76198899996,3328.0,219110.0
332309.750022,3329.0,219095.0
332309.738054,3330.0,219050.0
332309.72608600004,3331.0,219040.0
332309.714118,3332.0,219015.0
332309.70215,3333.0,219000.0
331965.12512399995,3225.0,223768.0
331965.113156,3226.0,223665.0
331965.101188,3227.0,223635.0
331965.08922,3228.0,223595.0
331965.076255,3229.0,223505.0
331965.065284,3230.0,223485.0
331965.053316,3231.0,223475.0
331965.041348,3232.0,223426.0
331965.02938,3233.0,223410.0
331965.016415,3234.0,223380.0
331587.061838,3143.0,228225.0
331587.04987,3144.0,228210.0
331587.03690500004,3145.0,228090.0
331587.02394,3146.0,228075.0
331587.010974,3147.0,227975.0
331586.99899,3148.0,227965.0
331586.987038,3149.0,227873.0
331586.975057,3150.0,227475.0
331586.96210500004,3151.0,227445.0
331586.950137,3152.0,227370.0
329444.144465,3099.0,231940.0
329444.131501,3100.0,231870.0
329444.11853000004,3101.0,231765.0
329444.106567,3102.0,231700.0
329444.094599,3103.0,231695.0
